0.046875;-8.63602476501371;0
0.09375;-29.3247856942893;0
0.132582521472478;-32.3199482809608;0
0.1875;-34.9252542887889;0
0.265165042944955;-39.5123686289062;0
0.375;-41.648853380309;0
0.530330085889911;-44.6480457446025;0
0.75;-47.7595047586625;0
1.06066017177982;-47.3425691599991;0
1.5;-44.5762176946138;0
2.12132034355964;-43.6702840842841;0
3;-44.2490499277199;0
4.24264068711929;-44.9334632298909;0
6;-44.8808617906307;0
8.48528137423857;-45.9400005689679;0
12;-47.155453067859;0
16.9705627484771;-44.9676178161269;0
0.046875;-9.43518263759321;1
0.09375;-24.6512154626761;1
0.132582521472478;-29.956175209574;1
0.1875;-34.6378492551676;1
0.265165042944955;-40.2633196513673;1
0.375;-46.2668187668132;1
0.530330085889911;-45.2934005938929;1
0.75;-48.9721664432975;1
1.06066017177982;-50.8905701730037;1
1.5;-51.2138972612094;1
2.12132034355964;-49.6675944330672;1
3;-49.0361150970409;1
4.24264068711929;-46.7859426460485;1
6;-45.4449889319028;1
8.48528137423857;-46.3436745931322;1
12;-48.1914756191227;1
16.9705627484771;-46.0151936870625;1
0.046875;-19.050710016075;2
0.09375;-40.9916761420044;2
0.132582521472478;-33.556503139259;2
0.1875;-35.8160961417156;2
0.265165042944955;-37.2124647038135;2
0.375;-40.0234870383185;2
0.530330085889911;-42.6974373520367;2
0.75;-48.1095287582701;2
1.06066017177982;-49.6413600907884;2
1.5;-47.6009984917851;2
2.12132034355964;-48.3587317200102;2
3;-49.5225798704201;2
4.24264068711929;-45.2847570185024;2
6;-43.4876484357144;2
8.48528137423857;-44.6351245396286;2
12;-46.6215437028812;2
16.9705627484771;-45.4185321996963;2
0.046875;-5.68581311963133;3
0.09375;-26.2134607649495;3
0.132582521472478;-30.6724036952559;3
0.1875;-34.4388422344633;3
0.265165042944955;-37.2244399009008;3
0.375;-38.5633593985301;3
0.530330085889911;-40.9650248767283;3
0.75;-45.5393776164065;3
1.06066017177982;-49.9172268127383;3
1.5;-47.3090148169982;3
2.12132034355964;-46.9485231708486;3
3;-46.6554237166594;3
4.24264068711929;-42.3853376028514;3
6;-41.5060892028877;3
8.48528137423857;-44.0413135036322;3
12;-47.1808926521226;3
16.9705627484771;-46.1308970864655;3
0.046875;-9.60500614196742;4
0.09375;-31.6975729427586;4
0.132582521472478;-33.4435690272597;4
0.1875;-36.3748345207601;4
0.265165042944955;-38.4539416967729;4
0.375;-39.2489880607764;4
0.530330085889911;-40.8461997341062;4
0.75;-48.5463443753032;4
1.06066017177982;-49.5326328412454;4
